transaction_id,bill_id,date,store_id,store_location,customer_id,customer_segment,product_id,product_category,product_name,quantity,unit_price,payment_method,discount_applied,channel
TXN-2025-0978,BILL-1202,16-01-2025,S3,Uptown,C060,New,P501,Snacks,Chocolate Bar,3,3.32,UPI,0.5,Online
TXN-2025-0979,BILL-1202,02-01-2025,S3,Uptown,C088,Loyal,P401,Beverages,Green Tea,3,3.78,Cash,0.5,In-store
TXN-2025-0980,BILL-1203,28-01-2025,S3,Uptown,C082,New,P302,Personal Care,Body Wash,1,5.97,Credit Card,0.5,In-store
TXN-2025-0981,BILL-1203,12-01-2025,S2,Suburban,C072,Regular,P302,Personal Care,Body Wash,1,5.42,Credit Card,0,Online
TXN-2025-0982,BILL-1203,18-01-2025,S3,Uptown,C134,Loyal,P302,Personal Care,Body Wash,5,8.86,Credit Card,1,Online
TXN-2025-0983,BILL-1203,23-01-2025,S2,Suburban,C044,New,P205,Snacks,Potato Chips,5,4.01,Cash,0,Online
TXN-2025-0984,BILL-1203,03-01-2025,S2,Suburban,C035,New,P205,Snacks,Potato Chips,2,6.18,UPI,1,Online
TXN-2025-0985,BILL-1203,06-01-2025,S2,Suburban,C110,Regular,P210,Snacks,Nachos,4,2.36,Credit Card,0.5,In-store
TXN-2025-0986,BILL-1203,01-01-2025,S1,Downtown,C074,Loyal,P303,Personal Care,Face Cream,3,6.51,Credit Card,0.5,In-store
TXN-2025-0987,BILL-1203,17-01-2025,S1,Downtown,C078,Regular,P303,Personal Care,Face Cream,4,8.63,Credit Card,0.5,Online
TXN-2025-0988,BILL-1203,07-01-2025,S3,Uptown,C070,Regular,P101,Beverages,Orange Juice 1L,3,8.56,Cash,0.5,Online
TXN-2025-0989,BILL-1203,26-01-2025,S1,Downtown,C067,Loyal,P102,Beverages,Soda 500ml,5,5.52,Credit Card,0,In-store
TXN-2025-0990,BILL-1204,11-01-2025,S1,Downtown,C008,Regular,P301,Personal Care,Shampoo 250ml,1,1.5,Cash,1,Online
TXN-2025-0991,BILL-1204,17-01-2025,S3,Uptown,C115,New,P101,Beverages,Orange Juice 1L,3,2.82,Cash,0.5,In-store
TXN-2025-0992,BILL-1204,11-01-2025,S1,Downtown,C097,Regular,P301,Personal Care,Shampoo 250ml,2,5.39,Credit Card,0,Online
TXN-2025-0993,BILL-1204,17-01-2025,S1,Downtown,C006,Regular,P205,Snacks,Potato Chips,3,6.49,Cash,0,Online
TXN-2025-0994,BILL-1204,20-01-2025,S3,Uptown,C013,New,P501,Snacks,Chocolate Bar,2,7.83,Cash,0,In-store
TXN-2025-0995,BILL-1204,17-01-2025,S1,Downtown,C005,New,P210,Snacks,Nachos,1,4.67,Credit Card,1,Online
TXN-2025-0996,BILL-1204,18-01-2025,S3,Uptown,C133,Regular,P102,Beverages,Soda 500ml,2,7.14,Credit Card,1,In-store
TXN-2025-0997,BILL-1204,18-01-2025,S2,Suburban,C064,Regular,P501,Snacks,Chocolate Bar,1,8.95,Credit Card,0.5,Online
TXN-2025-0998,BILL-1204,20-01-2025,S3,Uptown,C098,New,P401,Beverages,Green Tea,2,9.59,UPI,0.5,Online
TXN-2025-0999,BILL-1204,30-01-2025,S3,Uptown,C031,Regular,P101,Beverages,Orange Juice 1L,1,4.85,Cash,0,Online
TXN-2025-1000,BILL-1204,23-01-2025,S1,Downtown,C106,Regular,P205,Snacks,Potato Chips,3,8.83,UPI,1,Online
